"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000048905.4",84.0267588757214,5.71377182041187,1.67340063067572,3.4205061273581e-05,0.000152297207935814
"ENSMUSG00000048911.11",229.923916724624,1.27805216416566,0.584552300712668,0.0101844216421935,0.0258677696450908
"ENSMUSG00000048921.7",218.841894714505,-1.50200150573126,0.801105104671346,0.0138767357041072,0.0335728168898192
"ENSMUSG00000048922.14",6042.19957108487,-2.69939094282234,0.281854101289289,1.28969677529566e-22,2.46080435930195e-21
"ENSMUSG00000048960.9",281.033627267755,11.3616116127083,3.09601575022293,6.64161381566974e-12,6.73895523735206e-11
"ENSMUSG00000048997.13",60.0701900583087,8.29551767395504,3.22154948648405,2.08674187640928e-05,9.67096072224515e-05
"ENSMUSG00000049001.4",30.9766094000215,1.01907463315568,2.04975629287407,0.0022356870632093,0.00680668608503069
"ENSMUSG00000049037.8",166.993755679264,-2.50370425876995,1.25729060849819,0.00330905495950599,0.00965202719918545
"ENSMUSG00000049044.12",49.2664303265223,7.77303036564302,3.31937464301479,9.07347284219718e-05,0.000374475220493319
"ENSMUSG00000049047.7",557.412001126356,2.76105575035016,0.835971834649013,9.03393347042901e-05,0.000373237187954403
"ENSMUSG00000049076.9",2204.42311417734,1.14824751782456,0.295487035701732,4.86107677713068e-05,0.000210100572527587
"ENSMUSG00000049086.8",38.5031184440422,6.94723123153963,3.61508873675633,0.000565182205808698,0.00198136697111425
"ENSMUSG00000049100.11",20.5313312673093,0.568906029743997,1.26751930794168,0.0122677413110078,0.0301746707360522
"ENSMUSG00000049103.9",1284.58079796873,-1.61853343034736,0.441997405393149,6.78554071568687e-05,0.000285778115848282
"ENSMUSG00000049106.6",1150.43627493705,2.13457933846839,0.381577494532023,4.06282551974351e-09,3.14376696745336e-08
"ENSMUSG00000049115.10",1600.85129331377,-0.61475646257364,1.3289951304439,0.000365157631668193,0.00133424948740788
"ENSMUSG00000049119.10",143.139002017068,2.18934362123488,0.878243454156726,0.0015895687644811,0.00503347356589177
"ENSMUSG00000049134.11",31.5270324335397,6.1808112451324,4.00708246163295,0.00158264429087834,0.00501560716529927
"ENSMUSG00000049164.6",1731.71522438664,1.33050346246411,0.406697736035628,0.000398413585017148,0.00144229036353038
"ENSMUSG00000049191.8",299.717581952405,4.08451130609099,0.638721944794634,1.39977975046772e-11,1.37482448059121e-10
"ENSMUSG00000049230.8",788.22051148135,-2.44546883360495,0.502957494108854,1.57043150674396e-07,9.91964931550907e-07
"ENSMUSG00000049232.3",586.151723858376,1.17566644309999,0.489463402275553,0.0068696074972261,0.0183572807688471
"ENSMUSG00000049281.11",18.0368928968122,0.4952186084136,1.20256071611803,0.0192156793930955,0.044323827183307
"ENSMUSG00000049287.5",1986.41055262742,-4.07985298102251,0.329184922071947,2.66140776759534e-36,8.55038725498906e-35
"ENSMUSG00000049288.3",94.1085248290918,4.01108312980042,2.00148188259918,0.00132531090423819,0.00428337418048146
"ENSMUSG00000049299.10",551.4912317643,-1.18819782728557,0.467157969388785,0.00456381935510045,0.0128219640204528
"ENSMUSG00000049321.13",106.149190166153,9.54627964044944,3.09839396969666,1.6956221382062e-07,1.06416782889587e-06
"ENSMUSG00000049323.8",1914.96877728718,-0.760640970661238,0.258573890019706,0.00226250592350868,0.00687629519798307
"ENSMUSG00000049327.13",7259.00321980453,-2.58135800523472,0.328463095006688,5.27153256633639e-16,7.11020677007752e-15
"ENSMUSG00000049339.12",3875.7096250299,-2.2457630042177,0.318720964950167,3.07981703733047e-13,3.49179835986032e-12
"ENSMUSG00000049357.7",229.786724273461,-4.05086739582691,1.0263431227806,4.6991317149669e-06,2.41453579022569e-05
"ENSMUSG00000049396.6",447.026540858043,1.7487763316593,0.491286926465863,8.96910300224327e-05,0.000370754519347684
"ENSMUSG00000049409.7",227.155719573643,-5.32655549695359,0.879496105644861,9.69718878743532e-11,8.85710541554074e-10
"ENSMUSG00000049421.9",1121.5659480287,2.90850620240967,0.361855789428651,1.05025681225101e-16,1.48978405117673e-15
