"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000082064.3",26.4353429005123,0.693753755235445,1.40721786227755,0.00678743305967604,0.0167552440250719
"ENSMUSG00000082101.3",5102.22120095381,-12.3577150839595,2.11161626565576,4.56442867071144e-11,3.3563434736264e-10
"ENSMUSG00000082127.1",211.923249674769,-2.13580140235264,0.886387847375311,0.00196964824926083,0.00551850054475695
"ENSMUSG00000082128.1",76.1406996522497,4.12529730841996,1.27637059749466,7.49269269553919e-05,0.000273404489179483
"ENSMUSG00000082186.2",88.5876192812226,-11.3143616922023,3.42886084210531,9.83358421508285e-09,5.91087374285453e-08
"ENSMUSG00000082210.1",60.3692284584404,-10.4635173207395,3.53768101940077,7.39420680195279e-07,3.60576604958923e-06
"ENSMUSG00000082357.1",303.374617410747,-10.7796090192306,1.56494825824987,3.10051369340596e-14,2.8275089031226e-13
"ENSMUSG00000082515.1",45.5391296867415,-9.69209051532373,3.7369364416242,1.58236475686083e-05,6.4609971677256e-05
"ENSMUSG00000082536.1",1598.17376006152,2.66058528066267,0.623106218836066,2.41531526238424e-06,1.10879509716424e-05
"ENSMUSG00000082570.1",24.4455588341705,-0.655028431360794,1.374123181069,0.00106373081627954,0.00314866860355775
"ENSMUSG00000082585.3",21467.1394290036,0.626626677897843,0.251685139014334,0.0107514962917252,0.0251050052077039
"ENSMUSG00000082806.1",63.6241763657857,-8.3150819197141,2.07747298466844,2.66416690062317e-06,1.21330465061122e-05
"ENSMUSG00000082820.3",237.20876100893,-1.46438474041507,0.677329691235272,0.00800012124660433,0.0193728936728299
"ENSMUSG00000082876.1",122.958392508065,-1.74261239258942,1.16722360413625,0.0173564544465991,0.038032407468895
"ENSMUSG00000082896.1",335.949360761162,1.67693408622658,0.958800201972336,0.0139137081972441,0.0314018630317157
"ENSMUSG00000082917.1",58.4833020442162,-9.85285727995338,4.01877024379055,3.75546084620695e-05,0.000144387816517949
"ENSMUSG00000082996.1",46.7298763276625,-9.82645660867506,3.66131797399228,8.26070268266737e-06,3.52264600634397e-05
"ENSMUSG00000083012.4",1856.55048247525,-4.10041953818231,0.302264500393459,4.01928758905399e-43,9.92024165636658e-42
"ENSMUSG00000083161.1",2527.74999409616,-3.59081159437909,0.265695116527236,1.33298212818703e-42,3.23107052342143e-41
"ENSMUSG00000083179.3",132.123940196044,9.73803003090456,3.10174746895817,8.3631761002592e-08,4.58787872835082e-07
"ENSMUSG00000083207.1",50.1818703575244,-1.30127048618584,2.60431285722932,0.0126130749678734,0.0288047252948994
"ENSMUSG00000083268.1",47.2972285753959,-9.58787742985093,3.89410798488028,3.59782113517332e-05,0.000138829069107556
"ENSMUSG00000083282.2",431.905330424279,-2.29939501370235,0.498151956954511,6.02641954543123e-07,2.97779555427135e-06
"ENSMUSG00000083285.2",223.044746160932,-13.0495934341315,3.39044942777849,7.30666985870759e-14,6.52340536935483e-13
"ENSMUSG00000083364.4",387.719117430298,1.94877105790687,2.00880088529496,0.0183188736004377,0.03981305429254
"ENSMUSG00000083457.1",68.71944996385,-1.02940539896475,1.98292542665589,0.00722809839583321,0.0177045944502152
"ENSMUSG00000083563.1",704.90623941122,-5.74975374178777,0.760104522396314,1.98758973613396e-15,1.94870211086177e-14
"ENSMUSG00000083619.3",20.1611991066267,0.460260152001213,1.17631079749502,0.0224778792641826,0.0477298155355727
"ENSMUSG00000083621.1",405.461858230086,2.8006414675247,0.520311003740422,9.17748797927608e-09,5.54111779292357e-08
"ENSMUSG00000083650.1",111.201335526297,-11.7494091649243,3.41934947948988,1.08928315038346e-09,7.17653879024216e-09
"ENSMUSG00000083672.1",64.2847839767167,-1.18833087917492,2.46905595681613,0.00689819837992413,0.0169864140450713
"ENSMUSG00000083756.1",111.201932110429,-3.21585595815541,2.39475254450695,0.00416634943566897,0.0108140527818384
"ENSMUSG00000083863.1",194.068971372875,-5.0979159343769,0.821733886218604,2.23158918104686e-11,1.67318598395569e-10
"ENSMUSG00000083876.1",83.8190585859305,-11.1403596665839,3.49195227720044,5.20131721788363e-08,2.91897451560189e-07
"ENSMUSG00000083899.2",1588.71413685263,0.653225341499247,0.269737637933975,0.0118899555175467,0.0274052113976082
"ENSMUSG00000083990.1",28.0961374288207,-0.217541247932946,1.0550920939081,0.0220828396017212,0.0470267991062388
"ENSMUSG00000084067.3",36.9661925091202,6.42818502764915,3.82476802895024,0.00115945456109082,0.00340828801752215
"ENSMUSG00000084133.1",111.031108705315,-2.25276832636689,1.43119251004927,0.00826517395567107,0.0199433501916752
"ENSMUSG00000084146.1",22.4065708874535,-0.531419775611338,1.24239551993458,0.00227389016145177,0.00627057759364214
"ENSMUSG00000084166.1",25.0785980467496,1.18460953911225,2.35902468385175,0.0137092399668436,0.030989462093945
"ENSMUSG00000084261.1",25.0623999355865,-0.600354218491254,1.31117891532477,0.00131167054343279,0.00382551297235159
"ENSMUSG00000084349.3",5329.78641094024,2.30177380888829,0.169773490115108,1.20414910448806e-42,2.92832534674768e-41
"ENSMUSG00000084350.1",1018.58827067768,1.48925016870812,0.51987874037077,0.00124215037758897,0.00363629505697416
